"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.56.101","192.168.56.102","QUIC","1262","Initial, DCID=eac4620abef2b13e, PKN: 0, CRYPTO, PADDING"
"2","0.001334","192.168.56.102","192.168.56.101","QUIC","1262","Handshake, SCID=ac6fab7ba1cb01c551"
"3","0.001336","192.168.56.102","192.168.56.101","QUIC","274","Handshake, SCID=ac6fab7ba1cb01c551"
"4","0.001952","192.168.56.102","192.168.56.101","QUIC","67","Protected Payload (KP0)"
"5","0.002163","192.168.56.101","192.168.56.102","QUIC","1262","Handshake, DCID=ac6fab7ba1cb01c551"
"6","0.002416","192.168.56.101","192.168.56.102","QUIC","1294","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"7","0.002595","192.168.56.102","192.168.56.101","QUIC","1262","Protected Payload (KP0)"
"8","0.002795","192.168.56.101","192.168.56.102","QUIC","110","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"9","0.002870","192.168.56.102","192.168.56.101","QUIC","1262","Protected Payload (KP0)"
"10","0.003275","192.168.56.101","192.168.56.102","QUIC","1374","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"11","0.003380","192.168.56.102","192.168.56.101","QUIC","356","Protected Payload (KP0)"
"12","0.003587","192.168.56.101","192.168.56.102","QUIC","77","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"13","0.003738","192.168.56.102","192.168.56.101","QUIC","73","Protected Payload (KP0)"
"14","0.003979","192.168.56.102","192.168.56.101","QUIC","1294","Protected Payload (KP0)"
"15","0.004477","192.168.56.101","192.168.56.102","QUIC","77","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"16","0.004477","192.168.56.101","192.168.56.102","QUIC","1454","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"17","0.005623","192.168.56.101","192.168.56.102","QUIC","95","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"18","0.005774","192.168.56.102","192.168.56.101","QUIC","68","Protected Payload (KP0)"
"19","0.006017","192.168.56.102","192.168.56.101","QUIC","1374","Protected Payload (KP0)"
"20","0.006508","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"21","0.006629","192.168.56.102","192.168.56.101","QUIC","71","Protected Payload (KP0)"
"22","0.007271","192.168.56.101","192.168.56.102","QUIC","88","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"23","0.007355","192.168.56.102","192.168.56.101","QUIC","68","Protected Payload (KP0)"
"24","0.007585","192.168.56.102","192.168.56.101","QUIC","1454","Protected Payload (KP0)"
"25","0.033673","192.168.56.101","192.168.56.102","QUIC","78","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"26","0.033808","192.168.56.102","192.168.56.101","QUIC","1514","Protected Payload (KP0)"
"27","0.060425","192.168.56.101","192.168.56.102","QUIC","78","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"28","0.108752","192.168.56.101","192.168.56.102","QUIC","90","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"29","0.135339","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"30","0.211132","192.168.56.101","192.168.56.102","QUIC","96","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"31","0.240608","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"32","0.313701","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"33","0.342469","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"34","0.417435","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"35","0.444211","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"36","0.520886","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"37","0.546594","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"38","0.622728","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"39","0.655833","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"40","0.657370","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"41","0.685649","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"42","0.725374","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"43","0.756718","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"44","0.828290","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"45","0.860203","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"46","0.930524","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"47","0.961874","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"48","1.032855","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"49","1.058152","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"50","1.134997","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"51","1.160240","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"52","1.240066","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"53","1.266401","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"54","1.344143","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"55","1.371431","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"56","1.446207","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"57","1.472507","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"58","1.548610","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"59","1.573809","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"60","1.650633","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"61","1.676981","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"62","1.752289","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"63","1.780344","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"64","1.855387","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"65","1.884731","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"66","1.884852","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"67","1.914721","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"68","1.914802","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"69","1.945401","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"70","1.945625","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"71","1.957606","192.168.56.101","192.168.56.102","QUIC","96","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"72","1.957789","192.168.56.102","192.168.56.101","QUIC","79","Protected Payload (KP0)"
"73","1.983770","192.168.56.101","192.168.56.102","QUIC","78","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"74","2.059825","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"75","2.086421","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"76","2.162396","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"77","2.192542","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"78","2.266392","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"79","2.295740","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"80","2.295973","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"81","2.325722","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"82","2.325840","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"83","2.355709","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"84","2.355850","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"85","2.368799","192.168.56.101","192.168.56.102","QUIC","96","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"86","2.368970","192.168.56.102","192.168.56.101","QUIC","79","Protected Payload (KP0)"
"87","2.395953","192.168.56.101","192.168.56.102","QUIC","78","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"88","2.470508","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"89","2.500236","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"90","2.500376","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"91","2.530133","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"92","2.530288","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"93","2.561091","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"94","2.561235","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"95","2.573587","192.168.56.101","192.168.56.102","QUIC","96","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"96","2.573964","192.168.56.102","192.168.56.101","QUIC","79","Protected Payload (KP0)"
"97","2.601292","192.168.56.101","192.168.56.102","QUIC","78","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"98","2.676894","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"99","2.703155","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"100","2.779037","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"101","2.808894","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"102","2.808998","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"103","2.839730","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"104","2.839851","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"105","2.869828","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"106","2.869923","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"107","2.881489","192.168.56.101","192.168.56.102","QUIC","96","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"108","2.881672","192.168.56.102","192.168.56.101","QUIC","79","Protected Payload (KP0)"
"109","2.909062","192.168.56.101","192.168.56.102","QUIC","78","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"110","2.984827","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"111","3.014323","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"112","3.014439","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"113","3.043294","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"114","3.043430","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"115","3.070052","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"116","3.087970","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"117","3.117530","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"118","3.117653","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"119","3.148327","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"120","3.148720","192.168.56.102","192.168.56.101","QUIC","69","Protected Payload (KP0)"
"121","3.176191","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"122","3.176824","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"123","3.190338","192.168.56.101","192.168.56.102","QUIC","96","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"124","3.190507","192.168.56.102","192.168.56.101","QUIC","80","Protected Payload (KP0)"
"125","3.216926","192.168.56.101","192.168.56.102","QUIC","78","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"126","3.292613","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"127","3.317816","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"128","3.396965","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"129","3.426567","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"130","3.426706","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"131","3.452436","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"132","3.500703","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"133","3.530274","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"134","3.530439","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"135","3.559414","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"136","3.559677","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"137","3.587176","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"138","3.588113","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"139","3.602643","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"140","3.602828","192.168.56.102","192.168.56.101","QUIC","80","Protected Payload (KP0)"
"141","3.632017","192.168.56.101","192.168.56.102","QUIC","79","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"142","3.706489","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"143","3.736089","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"144","3.736202","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"145","3.761597","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"146","3.808684","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"147","3.835134","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"148","3.911423","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"149","3.938833","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"150","3.939602","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"151","3.969940","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"152","3.970165","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"153","4.001107","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"154","4.001228","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"155","4.014013","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"156","4.014132","192.168.56.102","192.168.56.101","QUIC","80","Protected Payload (KP0)"
"157","4.041286","192.168.56.101","192.168.56.102","QUIC","79","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"158","4.116653","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"159","4.145901","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"160","4.146130","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"161","4.175898","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"162","4.176049","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"163","4.204079","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"164","4.204241","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"165","4.219084","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"166","4.219412","192.168.56.102","192.168.56.101","QUIC","80","Protected Payload (KP0)"
"167","4.247338","192.168.56.101","192.168.56.102","QUIC","79","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"168","4.321301","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"169","4.349822","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"170","4.349944","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"171","4.378881","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"172","4.379000","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"173","4.404796","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"174","4.423789","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"175","4.452438","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"176","4.452560","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"177","4.481636","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"178","4.481768","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"179","4.508418","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"180","4.525480","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"181","4.554045","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"182","4.554196","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"183","4.580916","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"184","4.627223","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"185","4.653469","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"186","4.729563","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"187","4.756661","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"188","4.831861","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"189","4.860069","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"190","4.860294","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"191","4.891124","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"192","4.891342","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"193","4.917603","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"194","4.933375","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"195","4.962768","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"196","4.962897","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"197","4.992576","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"198","4.992696","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"199","5.019019","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"200","5.036569","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"201","5.062111","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"202","5.138318","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"203","5.165392","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"204","5.239949","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"205","5.270385","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"206","5.270535","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"207","5.300386","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"208","5.300523","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"209","5.328487","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"210","5.328603","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"211","5.343100","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"212","5.343484","192.168.56.102","192.168.56.101","QUIC","80","Protected Payload (KP0)"
"213","5.370857","192.168.56.101","192.168.56.102","QUIC","79","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"214","5.445788","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"215","5.475369","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"216","5.475509","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"217","5.500863","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"218","5.548959","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"219","5.579032","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"220","5.579963","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"221","5.609315","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"222","5.609752","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"223","5.635278","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"224","5.651136","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"225","5.676823","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"226","5.753835","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"227","5.779839","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"228","5.855776","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"229","5.881638","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"230","5.960501","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"231","5.986399","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"232","6.062617","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"233","6.088418","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"234","6.164958","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"235","6.191561","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"236","6.267255","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"237","6.296395","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"238","6.370305","192.168.56.101","192.168.56.102","QUIC","98","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"239","6.399827","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"240","6.399913","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"241","6.430386","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"242","6.430603","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"243","6.460738","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"244","6.460892","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"245","6.472391","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"246","6.472750","192.168.56.102","192.168.56.101","QUIC","80","Protected Payload (KP0)"
"247","6.500039","192.168.56.101","192.168.56.102","QUIC","79","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"248","6.575451","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"249","6.604677","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"250","6.604805","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"251","6.633725","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"252","6.633846","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"253","6.664326","192.168.56.101","192.168.56.102","QUIC","1514","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"254","6.664461","192.168.56.102","192.168.56.101","QUIC","70","Protected Payload (KP0)"
"255","6.678615","192.168.56.101","192.168.56.102","QUIC","97","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"256","6.678911","192.168.56.102","192.168.56.101","QUIC","80","Protected Payload (KP0)"
"257","6.707504","192.168.56.101","192.168.56.102","QUIC","79","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
"258","6.781880","192.168.56.101","192.168.56.102","QUIC","91","Protected Payload (KP0), DCID=ac6fab7ba1cb01c551"
