"No.","Time","Source","Destination","Protocol","Length","Info"
"20","0.606918","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"21","0.606933","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=168 Win=65152 Len=0 TSval=681665614 TSecr=1854625160"
"22","0.707596","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"23","0.707614","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=181 Win=65152 Len=0 TSval=681665715 TSecr=1854625261"
"24","0.809973","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"25","0.809989","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=194 Win=65152 Len=0 TSval=681665817 TSecr=1854625362"
"26","0.910012","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"27","0.910028","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=207 Win=65152 Len=0 TSval=681665917 TSecr=1854625463"
"28","1.013089","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"29","1.013105","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=220 Win=65152 Len=0 TSval=681666021 TSecr=1854625567"
"30","1.113829","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"31","1.113844","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=233 Win=65152 Len=0 TSval=681666121 TSecr=1854625667"
"32","1.215248","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"33","1.215264","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=246 Win=65152 Len=0 TSval=681666223 TSecr=1854625769"
"34","1.318384","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"35","1.318399","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=259 Win=65152 Len=0 TSval=681666326 TSecr=1854625872"
"36","1.419449","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"37","1.419465","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=272 Win=65152 Len=0 TSval=681666427 TSecr=1854625973"
"38","1.520810","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"39","1.520974","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=285 Win=65152 Len=0 TSval=681666528 TSecr=1854626074"
"40","1.621937","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"41","1.622082","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=298 Win=65152 Len=0 TSval=681666630 TSecr=1854626175"
"42","1.722830","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"43","1.722966","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=311 Win=65152 Len=0 TSval=681666730 TSecr=1854626276"
"44","1.824128","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"45","1.824275","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=324 Win=65152 Len=0 TSval=681666832 TSecr=1854626378"
"46","1.925235","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"47","1.925383","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=337 Win=65152 Len=0 TSval=681666933 TSecr=1854626479"
"48","2.026098","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"49","2.026259","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=350 Win=65152 Len=0 TSval=681667034 TSecr=1854626580"
"50","2.126906","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"51","2.127049","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=363 Win=65152 Len=0 TSval=681667134 TSecr=1854626680"
"52","2.227633","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"53","2.227775","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=376 Win=65152 Len=0 TSval=681667235 TSecr=1854626781"
"54","2.328760","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"55","2.328911","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=389 Win=65152 Len=0 TSval=681667336 TSecr=1854626882"
"56","2.429887","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"57","2.429978","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=402 Win=65152 Len=0 TSval=681667437 TSecr=1854626983"
"58","2.530690","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"59","2.530833","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=415 Win=65152 Len=0 TSval=681667538 TSecr=1854627084"
"60","2.631517","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"61","2.631663","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=428 Win=65152 Len=0 TSval=681667639 TSecr=1854627185"
"62","2.732240","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"63","2.732379","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=441 Win=65152 Len=0 TSval=681667740 TSecr=1854627286"
"64","2.832987","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"65","2.833131","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=454 Win=65152 Len=0 TSval=681667841 TSecr=1854627386"
"66","2.935050","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"67","2.935191","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=467 Win=65152 Len=0 TSval=681667943 TSecr=1854627489"
"68","3.036077","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"69","3.036247","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=480 Win=65152 Len=0 TSval=681668044 TSecr=1854627590"
"70","3.136962","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"71","3.137106","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=493 Win=65152 Len=0 TSval=681668145 TSecr=1854627690"
"72","3.237972","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"73","3.238121","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=506 Win=65152 Len=0 TSval=681668246 TSecr=1854627792"
"74","3.340002","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"75","3.340117","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=519 Win=65152 Len=0 TSval=681668348 TSecr=1854627894"
"76","3.441460","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"77","3.441594","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=532 Win=65152 Len=0 TSval=681668449 TSecr=1854627995"
"78","3.542586","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"79","3.542734","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=545 Win=65152 Len=0 TSval=681668550 TSecr=1854628096"
"80","3.643305","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"81","3.643398","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=558 Win=65152 Len=0 TSval=681668651 TSecr=1854628197"
"82","3.744612","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"83","3.744776","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=571 Win=65152 Len=0 TSval=681668752 TSecr=1854628298"
"84","3.846045","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"85","3.846205","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=584 Win=65152 Len=0 TSval=681668854 TSecr=1854628400"
"86","3.947426","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"87","3.947572","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=597 Win=65152 Len=0 TSval=681668955 TSecr=1854628501"
"88","4.048457","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"89","4.048649","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=610 Win=65152 Len=0 TSval=681669056 TSecr=1854628602"
"90","4.149574","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"91","4.149721","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=623 Win=65152 Len=0 TSval=681669157 TSecr=1854628703"
"92","4.250789","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"93","4.250936","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=636 Win=65152 Len=0 TSval=681669258 TSecr=1854628804"
"94","4.352324","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"95","4.352459","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=649 Win=65152 Len=0 TSval=681669360 TSecr=1854628906"
"96","4.452960","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"97","4.453033","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=662 Win=65152 Len=0 TSval=681669460 TSecr=1854629006"
"98","4.554033","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"99","4.554217","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=675 Win=65152 Len=0 TSval=681669562 TSecr=1854629108"
"100","4.654737","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"101","4.654936","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=688 Win=65152 Len=0 TSval=681669662 TSecr=1854629208"
"102","4.755710","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"103","4.755884","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=701 Win=65152 Len=0 TSval=681669763 TSecr=1854629309"
"104","4.856986","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"105","4.857160","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=714 Win=65152 Len=0 TSval=681669865 TSecr=1854629411"
"106","4.958187","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"107","4.958434","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=727 Win=65152 Len=0 TSval=681669966 TSecr=1854629512"
"108","5.059243","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"109","5.059490","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=740 Win=65152 Len=0 TSval=681670067 TSecr=1854629613"
"110","5.160034","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"111","5.160327","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=753 Win=65152 Len=0 TSval=681670168 TSecr=1854629714"
"112","5.261535","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"113","5.261559","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=766 Win=65152 Len=0 TSval=681670269 TSecr=1854629815"
"114","5.362566","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"115","5.362705","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=779 Win=65152 Len=0 TSval=681670370 TSecr=1854629916"
"116","5.463835","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"117","5.464145","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=792 Win=65152 Len=0 TSval=681670472 TSecr=1854630017"
"118","5.564534","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"119","5.564803","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=805 Win=65152 Len=0 TSval=681670572 TSecr=1854630118"
"120","5.665519","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"121","5.665632","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=818 Win=65152 Len=0 TSval=681670673 TSecr=1854630219"
"122","5.766825","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"123","5.766982","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=831 Win=65152 Len=0 TSval=681670774 TSecr=1854630320"
"124","5.868075","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"125","5.868323","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=844 Win=65152 Len=0 TSval=681670876 TSecr=1854630422"
"126","5.969494","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"127","5.969615","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=857 Win=65152 Len=0 TSval=681670977 TSecr=1854630523"
"128","6.070609","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"129","6.070770","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=870 Win=65152 Len=0 TSval=681671078 TSecr=1854630624"
"130","6.172352","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"131","6.172470","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=883 Win=65152 Len=0 TSval=681671180 TSecr=1854630726"
"132","6.273459","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"133","6.273492","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=896 Win=65152 Len=0 TSval=681671281 TSecr=1854630827"
"134","6.374410","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"135","6.374529","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=909 Win=65152 Len=0 TSval=681671382 TSecr=1854630928"
"136","6.475702","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"137","6.475850","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=922 Win=65152 Len=0 TSval=681671483 TSecr=1854631029"
"138","6.577042","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"139","6.577153","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=935 Win=65152 Len=0 TSval=681671585 TSecr=1854631131"
"140","6.678024","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"141","6.678178","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=948 Win=65152 Len=0 TSval=681671686 TSecr=1854631232"
"142","6.778721","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"143","6.778878","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=961 Win=65152 Len=0 TSval=681671786 TSecr=1854631332"
"144","6.879876","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"145","6.879997","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=974 Win=65152 Len=0 TSval=681671887 TSecr=1854631434"
"146","6.980865","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"147","6.980974","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=987 Win=65152 Len=0 TSval=681671988 TSecr=1854631535"
"148","7.081705","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"149","7.081867","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1000 Win=65152 Len=0 TSval=681672089 TSecr=1854631635"
"150","7.182378","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"151","7.182538","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1013 Win=65152 Len=0 TSval=681672190 TSecr=1854631736"
"152","7.283853","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"153","7.284128","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1026 Win=65152 Len=0 TSval=681672292 TSecr=1854631838"
"154","7.384956","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"155","7.385079","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1039 Win=65152 Len=0 TSval=681672393 TSecr=1854631939"
"156","7.486383","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"157","7.486550","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1052 Win=65152 Len=0 TSval=681672494 TSecr=1854632040"
"158","7.587107","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"159","7.587228","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1065 Win=65152 Len=0 TSval=681672595 TSecr=1854632141"
"160","7.688183","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"161","7.688411","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1078 Win=65152 Len=0 TSval=681672696 TSecr=1854632242"
"162","7.789426","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"163","7.789579","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1091 Win=65152 Len=0 TSval=681672797 TSecr=1854632343"
"164","7.890533","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"165","7.890664","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1104 Win=65152 Len=0 TSval=681672898 TSecr=1854632444"
"166","7.992213","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"167","7.992365","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1117 Win=65152 Len=0 TSval=681673000 TSecr=1854632546"
"168","8.092857","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"169","8.092970","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1130 Win=65152 Len=0 TSval=681673100 TSecr=1854632647"
"170","8.194160","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"171","8.194273","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1143 Win=65152 Len=0 TSval=681673202 TSecr=1854632747"
"172","8.294417","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"173","8.294533","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1156 Win=65152 Len=0 TSval=681673302 TSecr=1854632848"
"174","8.395673","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"175","8.395703","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1169 Win=65152 Len=0 TSval=681673403 TSecr=1854632949"
"176","8.496685","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"177","8.496711","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1182 Win=65152 Len=0 TSval=681673504 TSecr=1854633050"
"178","8.597873","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"179","8.597903","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1195 Win=65152 Len=0 TSval=681673605 TSecr=1854633152"
"180","8.698597","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"181","8.698750","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1208 Win=65152 Len=0 TSval=681673706 TSecr=1854633252"
"182","8.799610","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"183","8.799771","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1221 Win=65152 Len=0 TSval=681673807 TSecr=1854633353"
"184","8.901757","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"185","8.901879","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1234 Win=65152 Len=0 TSval=681673909 TSecr=1854633455"
"186","9.003032","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"187","9.003152","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1247 Win=65152 Len=0 TSval=681674011 TSecr=1854633556"
"188","9.104196","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"189","9.104237","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1260 Win=65152 Len=0 TSval=681674112 TSecr=1854633658"
"190","9.204881","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"191","9.205057","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1273 Win=65152 Len=0 TSval=681674213 TSecr=1854633759"
"192","9.307493","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"193","9.307621","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1286 Win=65152 Len=0 TSval=681674315 TSecr=1854633861"
"194","9.408373","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"195","9.408522","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1299 Win=65152 Len=0 TSval=681674416 TSecr=1854633962"
"196","9.509246","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"197","9.509793","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1312 Win=65152 Len=0 TSval=681674517 TSecr=1854634063"
"198","9.610090","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"199","9.610459","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1325 Win=65152 Len=0 TSval=681674618 TSecr=1854634164"
"200","9.711406","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"201","9.711469","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1338 Win=65152 Len=0 TSval=681674719 TSecr=1854634265"
"202","9.812224","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"203","9.812520","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1351 Win=65152 Len=0 TSval=681674820 TSecr=1854634366"
"204","9.912885","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"205","9.913088","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1364 Win=65152 Len=0 TSval=681674921 TSecr=1854634467"
"206","10.013961","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"207","10.014130","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1377 Win=65152 Len=0 TSval=681675022 TSecr=1854634568"
"208","10.114752","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"209","10.114960","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1390 Win=65152 Len=0 TSval=681675122 TSecr=1854634669"
"210","10.216036","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"211","10.216401","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1403 Win=65152 Len=0 TSval=681675224 TSecr=1854634770"
"212","10.317642","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"213","10.317787","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1416 Win=65152 Len=0 TSval=681675325 TSecr=1854634871"
"214","10.418385","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"215","10.419300","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1429 Win=65152 Len=0 TSval=681675427 TSecr=1854634972"
"216","10.519668","192.168.56.101","192.168.56.102","MQTT","79","Publish Message [topic]"
"217","10.519818","192.168.56.102","192.168.56.101","TCP","66","1883  >  38384 [ACK] Seq=5 Ack=1442 Win=65152 Len=0 TSval=681675527 TSecr=1854635074"
