"No.","Time","Source","Destination","Protocol","Length","Info"
"611","10.392009","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"612","10.392603","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"613","10.392750","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=15683 Win=64896 Len=0 TSval=683112769 TSecr=1856072346"
"614","10.443791","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"615","10.444209","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"616","10.444310","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=15759 Win=64896 Len=0 TSval=683112820 TSecr=1856072398"
"617","10.495489","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"618","10.495865","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"619","10.495966","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=15835 Win=64896 Len=0 TSval=683112872 TSecr=1856072450"
"620","10.546999","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"621","10.547316","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"622","10.547399","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=15911 Win=64896 Len=0 TSval=683112923 TSecr=1856072501"
"623","10.600743","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"624","10.601089","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"625","10.601196","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=15987 Win=64896 Len=0 TSval=683112977 TSecr=1856072555"
"626","10.652085","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"627","10.652614","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"628","10.652748","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16063 Win=64896 Len=0 TSval=683113029 TSecr=1856072606"
"629","10.705011","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"630","10.705374","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"631","10.705472","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16139 Win=64896 Len=0 TSval=683113081 TSecr=1856072659"
"632","10.756641","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"633","10.757069","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"634","10.757184","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16215 Win=64896 Len=0 TSval=683113133 TSecr=1856072711"
"635","10.809292","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"636","10.809738","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"637","10.809892","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16291 Win=64896 Len=0 TSval=683113186 TSecr=1856072763"
"638","10.860917","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"639","10.861234","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"640","10.861326","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16367 Win=64896 Len=0 TSval=683113237 TSecr=1856072815"
"641","10.913499","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"642","10.913907","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"643","10.914007","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16443 Win=64896 Len=0 TSval=683113290 TSecr=1856072868"
"644","10.965026","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"645","10.965348","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"646","10.965441","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16519 Win=64896 Len=0 TSval=683113341 TSecr=1856072919"
"647","11.017567","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"648","11.017955","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"649","11.018055","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16595 Win=64896 Len=0 TSval=683113394 TSecr=1856072972"
"650","11.069158","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"651","11.069488","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"652","11.069567","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16671 Win=64896 Len=0 TSval=683113446 TSecr=1856073023"
"653","11.120810","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"654","11.121435","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"655","11.121567","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16747 Win=64896 Len=0 TSval=683113498 TSecr=1856073075"
"656","11.172248","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"657","11.172668","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"658","11.172753","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16823 Win=64896 Len=0 TSval=683113549 TSecr=1856073126"
"659","11.226407","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"660","11.226907","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"661","11.227033","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16899 Win=64896 Len=0 TSval=683113603 TSecr=1856073181"
"662","11.279023","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"663","11.279343","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"664","11.279447","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=16975 Win=64896 Len=0 TSval=683113655 TSecr=1856073233"
"665","11.331627","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"666","11.332040","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"667","11.332132","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17051 Win=64896 Len=0 TSval=683113708 TSecr=1856073286"
"668","11.384798","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"669","11.385136","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"670","11.385250","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17127 Win=64896 Len=0 TSval=683113761 TSecr=1856073339"
"671","11.437008","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"672","11.437380","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"673","11.437477","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17203 Win=64896 Len=0 TSval=683113813 TSecr=1856073391"
"674","11.488391","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"675","11.488907","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"676","11.489023","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17279 Win=64896 Len=0 TSval=683113865 TSecr=1856073443"
"677","11.540063","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"678","11.540551","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"679","11.540645","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17355 Win=64896 Len=0 TSval=683113917 TSecr=1856073494"
"680","11.593627","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"681","11.594039","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"682","11.594139","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17431 Win=64896 Len=0 TSval=683113970 TSecr=1856073548"
"683","11.645240","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"684","11.645594","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"685","11.645718","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17507 Win=64896 Len=0 TSval=683114022 TSecr=1856073599"
"686","11.696993","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"687","11.697381","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"688","11.697460","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17583 Win=64896 Len=0 TSval=683114073 TSecr=1856073651"
"689","11.749382","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"690","11.749853","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"691","11.749980","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17659 Win=64896 Len=0 TSval=683114126 TSecr=1856073704"
"692","11.801055","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"693","11.801407","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"694","11.801497","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17735 Win=64896 Len=0 TSval=683114177 TSecr=1856073755"
"695","11.852904","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"696","11.853282","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"697","11.853380","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17811 Win=64896 Len=0 TSval=683114229 TSecr=1856073807"
"698","11.906327","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"699","11.906646","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"700","11.906797","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17887 Win=64896 Len=0 TSval=683114283 TSecr=1856073860"
"701","11.957961","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"702","11.958333","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"703","11.958436","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=17963 Win=64896 Len=0 TSval=683114334 TSecr=1856073912"
"704","12.010876","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"705","12.011235","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"706","12.011304","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18039 Win=64896 Len=0 TSval=683114387 TSecr=1856073965"
"707","12.062628","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"708","12.063016","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"709","12.063117","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18115 Win=64896 Len=0 TSval=683114439 TSecr=1856074017"
"710","12.114197","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"711","12.114631","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"712","12.114732","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18191 Win=64896 Len=0 TSval=683114491 TSecr=1856074068"
"713","12.165833","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"714","12.166093","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"715","12.166192","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18267 Win=64896 Len=0 TSval=683114542 TSecr=1856074120"
"716","12.217752","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"717","12.218116","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"718","12.218253","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18343 Win=64896 Len=0 TSval=683114594 TSecr=1856074172"
"719","12.268913","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"720","12.269350","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"721","12.269521","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18419 Win=64896 Len=0 TSval=683114645 TSecr=1856074223"
"722","12.320717","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"723","12.321261","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"724","12.321398","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18495 Win=64896 Len=0 TSval=683114697 TSecr=1856074275"
"725","12.372283","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"726","12.372916","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"727","12.373046","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18571 Win=64896 Len=0 TSval=683114749 TSecr=1856074326"
"728","12.424307","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"729","12.424781","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"730","12.424910","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18647 Win=64896 Len=0 TSval=683114801 TSecr=1856074378"
"731","12.476021","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"732","12.476501","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"733","12.476616","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18723 Win=64896 Len=0 TSval=683114853 TSecr=1856074430"
"734","12.527571","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"735","12.528102","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"736","12.528451","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18799 Win=64896 Len=0 TSval=683114904 TSecr=1856074482"
"737","12.579058","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"738","12.579528","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"739","12.579702","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18875 Win=64896 Len=0 TSval=683114956 TSecr=1856074533"
"740","12.631817","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"741","12.632204","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"742","12.632289","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=18951 Win=64896 Len=0 TSval=683115008 TSecr=1856074586"
"743","12.684943","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"744","12.685376","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"745","12.685526","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19027 Win=64896 Len=0 TSval=683115061 TSecr=1856074639"
"746","12.737069","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"747","12.737462","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"748","12.737553","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19103 Win=64896 Len=0 TSval=683115114 TSecr=1856074691"
"749","12.788731","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"750","12.789237","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"751","12.789306","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19179 Win=64896 Len=0 TSval=683115165 TSecr=1856074743"
"752","12.841072","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"753","12.841552","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"754","12.841644","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19255 Win=64896 Len=0 TSval=683115218 TSecr=1856074795"
"755","12.893588","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"756","12.894096","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"757","12.894197","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19331 Win=64896 Len=0 TSval=683115270 TSecr=1856074848"
"758","12.945239","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"759","12.945599","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"760","12.945768","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19407 Win=64896 Len=0 TSval=683115322 TSecr=1856074899"
"761","12.997154","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"762","12.997605","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"763","12.997736","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19483 Win=64896 Len=0 TSval=683115374 TSecr=1856074951"
"764","13.048965","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"765","13.049441","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"766","13.049530","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19559 Win=64896 Len=0 TSval=683115426 TSecr=1856075003"
"767","13.101059","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"768","13.101512","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"769","13.101663","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19635 Win=64896 Len=0 TSval=683115478 TSecr=1856075055"
"770","13.153025","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"771","13.153344","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"772","13.153432","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19711 Win=64896 Len=0 TSval=683115529 TSecr=1856075107"
"773","13.205805","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"774","13.206223","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"775","13.206320","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19787 Win=64896 Len=0 TSval=683115582 TSecr=1856075160"
"776","13.258461","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"777","13.258893","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"778","13.259009","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19863 Win=64896 Len=0 TSval=683115635 TSecr=1856075213"
"779","13.310132","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"780","13.310566","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"781","13.310669","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=19939 Win=64896 Len=0 TSval=683115687 TSecr=1856075264"
"782","13.361091","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"783","13.361416","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"784","13.361503","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20015 Win=64896 Len=0 TSval=683115737 TSecr=1856075315"
"785","13.412824","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"786","13.413252","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"787","13.413394","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20091 Win=64896 Len=0 TSval=683115789 TSecr=1856075367"
"788","13.464168","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"789","13.464711","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"790","13.464822","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20167 Win=64896 Len=0 TSval=683115841 TSecr=1856075418"
"791","13.517250","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"792","13.517250","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"793","13.517298","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20243 Win=64896 Len=0 TSval=683115893 TSecr=1856075471"
"794","13.569365","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"795","13.569854","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"796","13.569971","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20319 Win=64896 Len=0 TSval=683115946 TSecr=1856075523"
"797","13.622124","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"798","13.622441","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"799","13.622541","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20395 Win=64896 Len=0 TSval=683115999 TSecr=1856075576"
"800","13.673701","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"801","13.674053","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"802","13.674156","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20471 Win=64896 Len=0 TSval=683116050 TSecr=1856075628"
"803","13.726865","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"804","13.727200","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"805","13.727313","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20547 Win=64896 Len=0 TSval=683116103 TSecr=1856075681"
"806","13.778543","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"807","13.778873","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"808","13.778979","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20623 Win=64896 Len=0 TSval=683116155 TSecr=1856075733"
"809","13.830127","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"810","13.830459","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"811","13.830565","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20699 Win=64896 Len=0 TSval=683116207 TSecr=1856075784"
"812","13.881926","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"813","13.882233","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"814","13.882342","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20775 Win=64896 Len=0 TSval=683116258 TSecr=1856075836"
"815","13.933949","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"816","13.934276","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"817","13.934377","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20851 Win=64896 Len=0 TSval=683116310 TSecr=1856075888"
"818","13.985284","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"819","13.985630","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"820","13.985774","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=20927 Win=64896 Len=0 TSval=683116362 TSecr=1856075939"
"821","14.037017","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"822","14.037527","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"823","14.037627","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21003 Win=64896 Len=0 TSval=683116414 TSecr=1856075991"
"824","14.088668","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"825","14.089294","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"826","14.089395","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21079 Win=64896 Len=0 TSval=683116465 TSecr=1856076043"
"827","14.140607","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"828","14.141211","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"829","14.141316","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21155 Win=64896 Len=0 TSval=683116517 TSecr=1856076095"
"830","14.193372","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"831","14.193717","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"832","14.193856","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21231 Win=64896 Len=0 TSval=683116570 TSecr=1856076147"
"833","14.245088","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"834","14.245421","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"835","14.245520","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21307 Win=64896 Len=0 TSval=683116621 TSecr=1856076199"
"836","14.296695","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"837","14.297350","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"838","14.297461","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21383 Win=64896 Len=0 TSval=683116673 TSecr=1856076251"
"839","14.348457","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"840","14.348937","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"841","14.349079","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21459 Win=64896 Len=0 TSval=683116725 TSecr=1856076303"
"842","14.402058","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"843","14.402550","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"844","14.402684","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21535 Win=64896 Len=0 TSval=683116779 TSecr=1856076356"
"845","14.454438","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"846","14.454820","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"847","14.454926","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21611 Win=64896 Len=0 TSval=683116831 TSecr=1856076409"
"848","14.505591","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"849","14.505941","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"850","14.506053","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21687 Win=64896 Len=0 TSval=683116882 TSecr=1856076460"
"851","14.558022","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"852","14.558372","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"853","14.558466","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21763 Win=64896 Len=0 TSval=683116934 TSecr=1856076512"
"854","14.609282","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"855","14.609650","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"856","14.609764","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21839 Win=64896 Len=0 TSval=683116986 TSecr=1856076563"
"857","14.661550","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"858","14.661874","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"859","14.661976","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=21915 Win=64896 Len=0 TSval=683117038 TSecr=1856076616"
"860","14.714184","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"861","14.714811","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
