Latência (ms)
0.00306083
0.000100682
9.3645e-05
0.000137093
0.000205747
0.000145313
9.2507e-05
0.000106056
0.00043016
0.000110496
0.00022182
0.000105747
0.000109205
0.000108456
0.000106717
0.00010734
0.000106255
0.000109486
0.000107942
0.000229318
0.000106811
0.000108028
0.000107228
0.000398546
0.000130904
0.000110745
0.00010645
0.000108827
0.001394042
0.000113676
0.000111857
0.00040357
0.000114625
0.000118275
0.000124376
0.000115308
0.000108884
0.000106752
0.000108327
0.000121718
0.000148124
0.000105794
0.000108623
0.000112355
0.000107479
0.000117384
0.000106986
0.000125649
0.000215276
0.000109569
0.000111239
0.000108022
0.000104737
0.000109273
0.000111078
0.00010743
0.000109889
0.000114363
0.000105892
0.000117166
0.00011329
0.000112034
0.000104751
0.000107224
0.000107185
0.000252082
0.000107275
0.0001093
0.000108268
0.000218623
0.000121349
0.000111876
0.000110685
0.000282534
0.000110819
0.0001075
0.000104099
0.000106857
0.000108434
0.00010682
0.000220894
0.000109302
0.000106862
0.000154529
0.000242526
0.000108285
0.000106796
0.000113983
0.000134175
0.000108863
0.000109
0.000231895
0.000101855
0.000108079
0.00010889
0.000119171
9.4616e-05
9.9521e-05
0.00021396
0.000104811
0.000114025
0.000111349
0.000113038
0.000110274
0.000115172
0.000107445
0.00011019
0.000113824
0.000231829
0.000111912
0.000109928
0.000112644
0.000219289
0.000115752
0.000111364
0.000107683
0.000110115
0.000107779
0.000110213
0.000105319
0.000107481
0.000111378
0.000108895
0.000109778
0.000114347
0.000116959
0.000112225
0.000109314
0.000121909
0.000120245
0.000101361
0.000359549
0.000101263
9.2198e-05
0.000110848
0.000109949
0.000106703
0.000108165
0.000112275
0.000106759
0.000117846
0.000103776
0.000107397
0.000106997
0.000111858
0.000122117
9.1659e-05
0.000102927
0.000368587
0.000103976
0.000115456
0.000225136
0.000111243
0.000121728
0.000110567
0.00026303
0.000109248
0.000110499
0.000110645
0.000116316
9.6752e-05
0.000109797
9.2811e-05
0.000108594
0.000103959
0.000107595
0.000107259
0.00010966
0.000108525
0.000108767
0.000108417
0.000107485
0.000110751
0.000107866
0.000106899
0.000317786
9.5121e-05
0.000107043
0.000193549
0.000106733
0.000106781
0.000114595
0.000249023
0.000106367
0.00011757
0.000299884
0.000105598
0.000107948
0.000108278
0.000212779
0.000122591
0.000112081
9.66e-05
9.4457e-05
0.000105351
0.000108144
0.000109143
0.000107021
0.00010361
0.000216147
0.000129076
0.000105052
0.000106551
0.00010756
0.000109117
0.000107268
0.000108992
0.00011006
0.000331348
0.00010887
0.000108032
0.000106657
0.000126689
0.000122972
0.000107226
0.00010665
0.000213068
0.00010637
0.000107979
0.000110605
0.000107727
0.000110766
0.000105197
0.000225004
0.000132166
0.000112081
0.000335037
0.000110703
0.000121314
0.000122771
0.000122738
9.5089e-05
9.6962e-05
0.000229534
0.000114183
0.000106352
0.000110811
0.00010866
0.000108064
0.000128312
0.000102654
0.000123135
0.000110143
9.8082e-05
9.0383e-05
9.3879e-05
0.000105628
0.000100906
0.000108787
0.000107572
0.000206108
9.838e-05
0.000134194
0.000136359
0.00016113
9.2988e-05
9.4992e-05
9.2908e-05
0.000108743
0.000116037
0.000197401
0.000268049
0.000107666
0.000105512
0.000108782
0.000111017
0.00012259
0.000105584
0.00011095
0.000282245
0.000108896
0.000107614
0.000101241
0.000240398
0.000104512
0.000104126
0.00010486
0.000264604
0.000110056
0.000109488
0.000107933
0.000256738
0.000104496
0.000111798
0.000107368
0.000264384
0.000110324
0.000106194
0.000108952
0.000125427
0.000108677
0.000107527
0.00021417
0.000111827
0.000104404
0.000133022
0.000109257
9.7552e-05
0.000326238
0.000108292
0.000109407
0.000107797
0.000224413
0.000107995
0.000112664
0.000239972
0.000126432
0.000107174
0.000107739
0.000110332
0.000208433
9.5226e-05
