Latência (ms)
3.625e-06
5.9149e-05
6.643e-05
6.1572e-05
6.7545e-05
7.0145e-05
6.8908e-05
6.9654e-05
6.1592e-05
6.6752e-05
7.4449e-05
6.6723e-05
7.2977e-05
6.6179e-05
6.4458e-05
6.6083e-05
0.000180308
6.4325e-05
5.7373e-05
6.086e-05
6.2583e-05
6.1157e-05
6.2317e-05
6.0785e-05
6.971e-05
6.1275e-05
0.000329983
5.2406e-05
6.0561e-05
5.8098e-05
6.3764e-05
6.5582e-05
6.3313e-05
6.5804e-05
6.6793e-05
6.5941e-05
6.647e-05
6.2272e-05
6.097e-05
6.0313e-05
5.5207e-05
6.2108e-05
6.9113e-05
6.1717e-05
7.829e-05
5.7662e-05
5.5849e-05
6.3951e-05
5.67e-05
6.3864e-05
7.1926e-05
7.3249e-05
6.3299e-05
7.0932e-05
6.4541e-05
6.2999e-05
6.1931e-05
6.4193e-05
6.2584e-05
1.9976e-05
5.9778e-05
6.8592e-05
6.6258e-05
5.4742e-05
6.1581e-05
6.3595e-05
6.7199e-05
7.5085e-05
6.5496e-05
6.0203e-05
6.7438e-05
6.2726e-05
6.5572e-05
6.4349e-05
7.8768e-05
6.7809e-05
6.7399e-05
6.4534e-05
6.6792e-05
6.0886e-05
6.3992e-05
6.5073e-05
6.4316e-05
6.1992e-05
7.7812e-05
6.3479e-05
6.4e-05
5.8216e-05
6.3188e-05
6.4896e-05
6.3427e-05
0.00031772
6.0887e-05
6.4108e-05
6.3931e-05
7.1729e-05
6.1223e-05
6.227e-05
6.0782e-05
6.376e-05
5.8377e-05
6.5486e-05
5.8177e-05
6.304e-05
5.9915e-05
5.9803e-05
6.2611e-05
6.4149e-05
6.1371e-05
6.1263e-05
6.2044e-05
5.866e-05
6.5201e-05
6.1762e-05
5.579e-05
6.3957e-05
6.3432e-05
7.2876e-05
6.2642e-05
6.337e-05
6.2405e-05
5.9569e-05
6.2208e-05
6.3852e-05
6.027e-05
6.6613e-05
5.9317e-05
6.3999e-05
6.3277e-05
6.6711e-05
8.6408e-05
5.8799e-05
6.2046e-05
6.8718e-05
6.9482e-05
5.9014e-05
5.8481e-05
6.0697e-05
8.466e-05
0.000325911
6.3861e-05
6.232e-05
6.4236e-05
6.948e-05
6.0216e-05
6.3169e-05
5.9436e-05
6.1898e-05
6.2867e-05
6.1717e-05
6.2518e-05
6.3094e-05
6.4428e-05
6.0281e-05
6.2586e-05
6.0439e-05
6.1511e-05
6.3896e-05
5.9516e-05
6.0559e-05
6.2262e-05
6.4306e-05
5.9879e-05
6.0492e-05
6.2147e-05
6.2139e-05
6.1399e-05
6.098e-05
6.9336e-05
6.1472e-05
6.4408e-05
6.0795e-05
6.157e-05
6.3063e-05
6.2485e-05
6.6752e-05
5.8858e-05
6.1382e-05
5.8646e-05
5.4994e-05
5.9574e-05
6.7607e-05
6.0074e-05
6.1431e-05
5.7916e-05
6.0956e-05
6.5463e-05
5.7549e-05
5.7041e-05
5.8845e-05
5.9793e-05
6.0854e-05
5.5851e-05
7.8701e-05
6.0605e-05
5.9085e-05
6.0711e-05
5.9832e-05
5.7803e-05
5.3608e-05
0.000787108
0.000670099
0.000758628
0.000675407
0.000686862
0.00087474
0.00068471
0.000674308
0.000669101
0.000714221
0.000648225
5.992e-05
6.035e-05
5.8408e-05
6.2082e-05
6.1505e-05
6.6008e-05
5.6864e-05
6.0273e-05
7.0427e-05
6.4178e-05
7.9943e-05
5.6775e-05
6.7757e-05
5.7009e-05
0.00051832
0.000478381
0.00063542
0.000495932
0.000484942
0.000493617
0.000486744
6.2151e-05
6.2084e-05
6.2491e-05
6.0264e-05
5.7381e-05
6.2929e-05
6.1092e-05
6.1533e-05
5.9521e-05
6.1532e-05
8.8326e-05
6.158e-05
6.3365e-05
6.0941e-05
5.8757e-05
5.9417e-05
6.3754e-05
6.0374e-05
5.7673e-05
6.4218e-05
6.6412e-05
7.4049e-05
6.6594e-05
5.9859e-05
6.1775e-05
0.000432539
6.3809e-05
6.1305e-05
6.2129e-05
6.1228e-05
6.9459e-05
6.0868e-05
6.1679e-05
6.2733e-05
1.599e-05
6.0715e-05
6.3415e-05
6.0849e-05
6.0369e-05
6.3576e-05
6.7562e-05
5.768e-05
5.7588e-05
5.9731e-05
6.3625e-05
6.3319e-05
5.835e-05
5.9821e-05
5.8502e-05
6.0211e-05
5.8356e-05
6.3903e-05
6.7175e-05
6.1541e-05
6.0578e-05
6.2586e-05
5.9407e-05
6.2503e-05
6.1055e-05
6.67e-05
6.3004e-05
5.9442e-05
1.4166e-05
6.0949e-05
6.1894e-05
6.4007e-05
6.0649e-05
7.834e-05
9.9428e-05
6.3319e-05
6.3295e-05
6.1051e-05
6.1054e-05
6.2882e-05
6.2456e-05
6.0313e-05
5.8486e-05
6.6163e-05
6.1267e-05
7.0603e-05
6.3165e-05
5.715e-05
6.4505e-05
6.7949e-05
6.1156e-05
6.2663e-05
6.3655e-05
6.6271e-05
6.7293e-05
6.1845e-05
6.4623e-05
6.6771e-05
6.4759e-05
6.3759e-05
6.0046e-05
6.0385e-05
6.5457e-05
0.000269228
6.9634e-05
6.2777e-05
6.1668e-05
6.6467e-05
7.0992e-05
6.3476e-05
6.1133e-05
5.8711e-05
6.1503e-05
6.5883e-05
6.2935e-05
6.1605e-05
7.0305e-05
7.9494e-05
6.5071e-05
7.4883e-05
6.3198e-05
6.0334e-05
5.9844e-05
6.1411e-05
6.6038e-05
6.2309e-05
6.5352e-05
6.4974e-05
6.3382e-05
6.0469e-05
6.5839e-05
6.2255e-05
6.049e-05
6.2701e-05
5.9906e-05
6.3149e-05
6.1815e-05
5.9837e-05
6.1896e-05
6.2889e-05
5.9925e-05
5.9781e-05
6.4531e-05
6.2227e-05
6.0579e-05
6.2823e-05
6.3773e-05
6.3235e-05
6.0513e-05
6.2806e-05
5.9176e-05
0.000374117
6.3513e-05
6.243e-05
5.9736e-05
6.2118e-05
6.3002e-05
6.2645e-05
6.0985e-05
6.4822e-05
6.336e-05
7.7821e-05
6.1957e-05
5.8705e-05
6.3764e-05
6.3189e-05
6.3995e-05
6.1463e-05
6.9417e-05
5.9453e-05
7.0126e-05
6.3994e-05
6.4083e-05
6.1862e-05
6.6602e-05
5.9398e-05
6.4833e-05
5.8285e-05
6.053e-05
6.0903e-05
6.3128e-05
5.8724e-05
6.4338e-05
6.5369e-05
6.2313e-05
8.5257e-05
5.9379e-05
6.1063e-05
5.9333e-05
1.3275e-05
6.2701e-05
5.8066e-05
5.9313e-05
5.9839e-05
6.139e-05
6.3401e-05
6.2964e-05
6.2201e-05
5.9978e-05
6.17e-05
5.9287e-05
6.7081e-05
6.1358e-05
6.1088e-05
5.9644e-05
6.1391e-05
5.9501e-05
5.8749e-05
6.3055e-05
6.4611e-05
7.6275e-05
5.751e-05
5.9192e-05
6.3433e-05
6.2598e-05
6.2557e-05
5.9863e-05
6.1496e-05
0.000675113
0.000710173
0.00072274
0.00067729
0.000677837
0.000674458
0.000720761
0.000672933
0.000632407
0.00067149
0.000678136
0.000669487
0.00070232
0.0006686
0.000690504
0.000681501
0.000681368
0.000681168
0.000711532
0.000705718
0.000793796
0.000909678
0.000664502
0.000684719
6.5429e-05
0.000721029
0.000904061
0.000705223
0.000688015
0.000684078
0.000689741
0.000687534
0.000700277
0.000674621
0.000694794
0.000694154
0.000730656
0.000685379
0.000666876
0.000918972
0.000714418
0.000687392
0.000689688
0.000689201
0.000622216
6.4974e-05
1.4066e-05
6.4714e-05
6.3198e-05
6.4727e-05
1.399e-05
7.194e-05
6.1893e-05
7.0666e-05
6.2153e-05
6.8518e-05
6.1616e-05
5.9006e-05
6.3334e-05
6.989e-05
6.8198e-05
6.1898e-05
5.8759e-05
6.6431e-05
6.1513e-05
6.5664e-05
6.3503e-05
7.0877e-05
6.5619e-05
6.1474e-05
6.675e-05
6.7716e-05
6.8762e-05
6.179e-05
6.5331e-05
6.3774e-05
6.1962e-05
6.2418e-05
6.3147e-05
6.5674e-05
6.7495e-05
6.3127e-05
6.5403e-05
6.282e-05
6.1938e-05
6.2947e-05
6.2743e-05
6.6364e-05
6.0076e-05
6.1994e-05
6.764e-05
6.2704e-05
6.3285e-05
6.9047e-05
6.438e-05
5.8904e-05
1.3177e-05
6.4565e-05
6.84e-05
6.4015e-05
6.9619e-05
6.3091e-05
6.4579e-05
6.3257e-05
6.385e-05
6.4151e-05
6.4887e-05
6.2843e-05
5.9967e-05
8.6516e-05
6.303e-05
7.1622e-05
0.000180891
6.5445e-05
6.8218e-05
6.1919e-05
6.2376e-05
6.4009e-05
5.9423e-05
5.9329e-05
6.1923e-05
7.0528e-05
6.3786e-05
0.000186685
5.8443e-05
6.4045e-05
6.2679e-05
6.3479e-05
6.2407e-05
1.2311e-05
6.3036e-05
5.9898e-05
6.3075e-05
6.0888e-05
6.0465e-05
6.2341e-05
6.0094e-05
6.0383e-05
6.0626e-05
6.4404e-05
6.0009e-05
7.964e-05
6.0929e-05
6.1535e-05
6.4121e-05
7.5711e-05
5.9607e-05
7.5865e-05
6.0983e-05
6.9592e-05
6.8848e-05
5.6338e-05
6.2855e-05
7.485e-05
6.2042e-05
6.3555e-05
5.9687e-05
5.8765e-05
7.0283e-05
5.9853e-05
1.4265e-05
1.4419e-05
6.2494e-05
5.769e-05
6.3742e-05
5.6605e-05
6.2512e-05
1.2804e-05
6.6674e-05
6.4438e-05
6.0627e-05
5.8684e-05
6.3628e-05
6.5243e-05
6.5709e-05
6.1074e-05
5.9883e-05
5.8849e-05
5.8854e-05
6.2529e-05
5.8795e-05
6.1779e-05
6.471e-05
6.0133e-05
6.0401e-05
6.2516e-05
5.9743e-05
5.9172e-05
6.8068e-05
6.548e-05
5.8096e-05
6.2101e-05
6.3844e-05
6.1511e-05
6.3984e-05
6.361e-05
1.3643e-05
5.7772e-05
6.2721e-05
5.9445e-05
6.3597e-05
6.0298e-05
6.186e-05
5.5883e-05
5.7661e-05
6.0636e-05
7.1696e-05
8.0743e-05
6.4621e-05
6.2844e-05
6.5188e-05
6.5021e-05
0.001134101
1.5446e-05
6.4218e-05
6.5246e-05
8.3166e-05
6.5686e-05
6.0996e-05
6.8859e-05
6.113e-05
7.998e-06
5.9163e-05
5.7843e-05
6.2776e-05
6.6549e-05
5.8978e-05
6.2967e-05
6.0023e-05
7.9139e-05
8.5588e-05
0.000501548
0.000487916
0.00047753
0.000487177
0.00048131
0.000485169
0.000483913
0.000481331
0.00047524
0.000502008
0.000483899
0.000665773
0.000738096
0.000492031
0.000486735
0.000486096
0.000489644
0.000486345
0.000512423
0.00092641
6.3549e-05
6.0995e-05
6.3607e-05
6.638e-05
6.2433e-05
5.9263e-05
6.2197e-05
6.5799e-05
6.0997e-05
5.8939e-05
6.0917e-05
6.1948e-05
6.7394e-05
6.8023e-05
6.1435e-05
6.6936e-05
5.6462e-05
8.158e-05
6.502e-05
6.0137e-05
5.9835e-05
6.1942e-05
6.1878e-05
6.3317e-05
0.000416487
6.2159e-05
5.6779e-05
6.0826e-05
0.00035326
6.0621e-05
6.0751e-05
8.6391e-05
7.1532e-05
6.2978e-05
6.1468e-05
6.7317e-05
0.001995531
0.000707845
0.000707503
0.000678493
0.000732702
0.00066703
0.000677193
0.000677453
0.000669404
0.000669883
0.00075931
0.001001238
0.000684281
0.000711531
0.000665437
0.000660038
0.000674382
0.000703903
0.000686626
0.000683972
0.000693568
0.000657008
0.000673942
0.000670453
6.2199e-05
5.1847e-05
6.1313e-05
5.8753e-05
6.2902e-05
